Algorithm,Dataset,Size,Environment,Reward_mean,Reward_std,Steps,Seed
BC,mixed,80,test_0,0.275,0.4465142774872938,44000,23
BC,mixed,80,train,0.675,0.4683748498798798,45000,23
BC,mixed,80,test_100,0.35,0.4769696007084729,45000,23
BC,mixed,80,test_0,0.275,0.4465142774872938,45000,23
BC,mixed,80,train,0.675,0.4683748498798798,46000,23
BC,mixed,80,test_100,0.375,0.4841229182759271,46000,23
BC,mixed,80,test_0,0.25,0.4330127018922193,46000,23
BC,mixed,80,train,0.725,0.4465142774872938,47000,23
BC,mixed,80,test_100,0.425,0.4943429983321297,47000,23
BC,mixed,80,test_0,0.25,0.4330127018922193,47000,23
BC,mixed,80,train,0.7,0.458257569495584,48000,23
BC,mixed,80,test_100,0.375,0.4841229182759271,48000,23
BC,mixed,80,test_0,0.275,0.4465142774872938,48000,23
BC,mixed,80,train,0.725,0.4465142774872938,49000,23
BC,mixed,80,test_100,0.375,0.4841229182759271,49000,23
BC,mixed,80,test_0,0.25,0.4330127018922193,49000,23
BC,mixed,80,train,0.675,0.4683748498798798,50000,23
BC,mixed,80,test_100,0.375,0.4841229182759271,50000,23
BC,mixed,80,test_0,0.25,0.4330127018922193,50000,23
