Algorithm,Dataset,Size,Environment,Reward_mean,Reward_std,Steps,Seed
BC,optimal,40,test_0,0.175,0.3799671038392666,18000,20
BC,optimal,40,train,1.0,0.0,19000,20
BC,optimal,40,test_100,0.35,0.4769696007084729,19000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,19000,20
BC,optimal,40,train,1.0,0.0,20000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,20000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,20000,20
BC,optimal,40,train,1.0,0.0,21000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,21000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,21000,20
BC,optimal,40,train,1.0,0.0,22000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,22000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,22000,20
BC,optimal,40,train,1.0,0.0,23000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,23000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,23000,20
BC,optimal,40,train,1.0,0.0,24000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,24000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,24000,20
BC,optimal,40,train,1.0,0.0,25000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,25000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,25000,20
BC,optimal,40,train,1.0,0.0,26000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,26000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,26000,20
BC,optimal,40,train,1.0,0.0,27000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,27000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,27000,20
BC,optimal,40,train,1.0,0.0,28000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,28000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,28000,20
BC,optimal,40,train,1.0,0.0,29000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,29000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,29000,20
BC,optimal,40,train,1.0,0.0,30000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,30000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,30000,20
BC,optimal,40,train,1.0,0.0,31000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,31000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,31000,20
BC,optimal,40,train,1.0,0.0,32000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,32000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,32000,20
BC,optimal,40,train,1.0,0.0,33000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,33000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,33000,20
BC,optimal,40,train,1.0,0.0,34000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,34000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,34000,20
BC,optimal,40,train,1.0,0.0,35000,20
BC,optimal,40,test_100,0.325,0.4683748498798799,35000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,35000,20
BC,optimal,40,train,1.0,0.0,36000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,36000,20
BC,optimal,40,test_0,0.175,0.3799671038392666,36000,20
BC,optimal,40,train,1.0,0.0,37000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,37000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,37000,20
BC,optimal,40,train,1.0,0.0,38000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,38000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,38000,20
BC,optimal,40,train,1.0,0.0,39000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,39000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,39000,20
BC,optimal,40,train,1.0,0.0,40000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,40000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,40000,20
BC,optimal,40,train,1.0,0.0,41000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,41000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,41000,20
BC,optimal,40,train,1.0,0.0,42000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,42000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,42000,20
BC,optimal,40,train,1.0,0.0,43000,20
BC,optimal,40,test_100,0.275,0.4465142774872938,43000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,43000,20
BC,optimal,40,train,1.0,0.0,44000,20
BC,optimal,40,test_100,0.275,0.4465142774872938,44000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,44000,20
BC,optimal,40,train,1.0,0.0,45000,20
BC,optimal,40,test_100,0.275,0.4465142774872938,45000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,45000,20
BC,optimal,40,train,1.0,0.0,46000,20
BC,optimal,40,test_100,0.275,0.4465142774872938,46000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,46000,20
BC,optimal,40,train,1.0,0.0,47000,20
BC,optimal,40,test_100,0.275,0.4465142774872938,47000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,47000,20
BC,optimal,40,train,1.0,0.0,48000,20
BC,optimal,40,test_100,0.3,0.4582575694955839,48000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,48000,20
BC,optimal,40,train,1.0,0.0,49000,20
BC,optimal,40,test_100,0.25,0.4330127018922193,49000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,49000,20
BC,optimal,40,train,1.0,0.0,50000,20
BC,optimal,40,test_100,0.275,0.4465142774872938,50000,20
BC,optimal,40,test_0,0.15,0.3570714214271425,50000,20
