Algorithm,Dataset,Size,Environment,Reward_mean,Reward_std,Steps,Seed
BC,suboptimal,80,train,0.325,0.4683748498798799,31000,24
BC,suboptimal,80,test_100,0.175,0.3799671038392666,31000,24
BC,suboptimal,80,test_0,0.1,0.3,31000,24
BC,suboptimal,80,train,0.325,0.4683748498798799,32000,24
BC,suboptimal,80,test_100,0.2,0.4000000000000001,32000,24
BC,suboptimal,80,test_0,0.1,0.3,32000,24
BC,suboptimal,80,train,0.4,0.4898979485566356,33000,24
BC,suboptimal,80,test_100,0.175,0.3799671038392666,33000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,33000,24
BC,suboptimal,80,train,0.35,0.4769696007084729,34000,24
BC,suboptimal,80,test_100,0.2,0.4,34000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,34000,24
BC,suboptimal,80,train,0.35,0.4769696007084729,35000,24
BC,suboptimal,80,test_100,0.175,0.3799671038392666,35000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,35000,24
BC,suboptimal,80,train,0.375,0.4841229182759271,36000,24
BC,suboptimal,80,test_100,0.2,0.4,36000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,36000,24
BC,suboptimal,80,train,0.4,0.4898979485566356,37000,24
BC,suboptimal,80,test_100,0.2,0.4,37000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,37000,24
BC,suboptimal,80,train,0.325,0.4683748498798799,38000,24
BC,suboptimal,80,test_100,0.225,0.4175823272122516,38000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,38000,24
BC,suboptimal,80,train,0.45,0.49749371855331,39000,24
BC,suboptimal,80,test_100,0.175,0.3799671038392666,39000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,39000,24
BC,suboptimal,80,train,0.3,0.4582575694955839,40000,24
BC,suboptimal,80,test_100,0.2,0.4,40000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,40000,24
BC,suboptimal,80,train,0.375,0.4841229182759271,41000,24
BC,suboptimal,80,test_100,0.2,0.4,41000,24
BC,suboptimal,80,test_0,0.1,0.3,41000,24
BC,suboptimal,80,train,0.4,0.4898979485566356,42000,24
BC,suboptimal,80,test_100,0.15,0.3570714214271425,42000,24
BC,suboptimal,80,test_0,0.15,0.3570714214271425,42000,24
BC,suboptimal,80,train,0.375,0.4841229182759271,43000,24
BC,suboptimal,80,test_100,0.2,0.4,43000,24
BC,suboptimal,80,test_0,0.15,0.3570714214271425,43000,24
BC,suboptimal,80,train,0.375,0.4841229182759271,44000,24
BC,suboptimal,80,test_100,0.175,0.3799671038392666,44000,24
BC,suboptimal,80,test_0,0.1,0.3,44000,24
BC,suboptimal,80,train,0.375,0.4841229182759271,45000,24
BC,suboptimal,80,test_100,0.2,0.4,45000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,45000,24
BC,suboptimal,80,train,0.45,0.49749371855331,46000,24
BC,suboptimal,80,test_100,0.2,0.4,46000,24
BC,suboptimal,80,test_0,0.15,0.3570714214271425,46000,24
BC,suboptimal,80,train,0.275,0.4465142774872938,47000,24
BC,suboptimal,80,test_100,0.2,0.4,47000,24
BC,suboptimal,80,test_0,0.15,0.3570714214271425,47000,24
BC,suboptimal,80,train,0.425,0.4943429983321297,48000,24
BC,suboptimal,80,test_100,0.2,0.4,48000,24
BC,suboptimal,80,test_0,0.15,0.3570714214271425,48000,24
BC,suboptimal,80,train,0.375,0.4841229182759271,49000,24
BC,suboptimal,80,test_100,0.225,0.4175823272122517,49000,24
BC,suboptimal,80,test_0,0.1,0.3,49000,24
BC,suboptimal,80,train,0.4,0.4898979485566356,50000,24
BC,suboptimal,80,test_100,0.225,0.4175823272122516,50000,24
BC,suboptimal,80,test_0,0.125,0.3307189138830738,50000,24
