Algorithm,Dataset,Size,Environment,Reward_mean,Reward_std,Steps,Seed
BC,optimal,40,train,1.0,0.0,46000,23
BC,optimal,40,test_100,0.35,0.4769696007084729,46000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,46000,23
BC,optimal,40,train,1.0,0.0,47000,23
BC,optimal,40,test_100,0.375,0.4841229182759271,47000,23
BC,optimal,40,test_0,0.2,0.4000000000000001,47000,23
BC,optimal,40,train,1.0,0.0,48000,23
BC,optimal,40,test_100,0.35,0.4769696007084729,48000,23
BC,optimal,40,test_0,0.225,0.4175823272122516,48000,23
BC,optimal,40,train,1.0,0.0,49000,23
BC,optimal,40,test_100,0.325,0.4683748498798799,49000,23
BC,optimal,40,test_0,0.225,0.4175823272122517,49000,23
BC,optimal,40,train,1.0,0.0,50000,23
BC,optimal,40,test_100,0.35,0.4769696007084729,50000,23
BC,optimal,40,test_0,0.225,0.4175823272122517,50000,23
